+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                                                                                   ;
+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                                                                                               ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|bank_gen[2].ubank_pad|uadc_pad|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                       ; 12    ; 6              ; 4            ; 6              ; 4      ; 6               ; 6             ; 6               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|bank_gen[2].ubank_pad|uadc_pad                                                                                                                                                            ; 14    ; 9              ; 0            ; 9              ; 1      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|bank_gen[2].ubank_pad|hr_to_fr_hi                                                                                                                                                         ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|bank_gen[2].ubank_pad|hr_to_fr_lo                                                                                                                                                         ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|bank_gen[2].ubank_pad                                                                                                                                                                     ; 10    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|bank_gen[1].ubank_pad|uadc_pad|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                       ; 12    ; 6              ; 4            ; 6              ; 4      ; 6               ; 6             ; 6               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|bank_gen[1].ubank_pad|uadc_pad                                                                                                                                                            ; 14    ; 9              ; 0            ; 9              ; 1      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|bank_gen[1].ubank_pad|hr_to_fr_hi                                                                                                                                                         ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|bank_gen[1].ubank_pad|hr_to_fr_lo                                                                                                                                                         ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|bank_gen[1].ubank_pad                                                                                                                                                                     ; 10    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|bank_gen[0].ubank_pad|uadc_pad|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                       ; 12    ; 6              ; 4            ; 6              ; 4      ; 6               ; 6             ; 6               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|bank_gen[0].ubank_pad|uadc_pad                                                                                                                                                            ; 14    ; 9              ; 0            ; 9              ; 1      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|bank_gen[0].ubank_pad|hr_to_fr_hi                                                                                                                                                         ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|bank_gen[0].ubank_pad|hr_to_fr_lo                                                                                                                                                         ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|bank_gen[0].ubank_pad                                                                                                                                                                     ; 10    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|cke_gen[0].ucke_pad|uadc_pad|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                         ; 12    ; 6              ; 4            ; 6              ; 4      ; 6               ; 6             ; 6               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|cke_gen[0].ucke_pad|uadc_pad                                                                                                                                                              ; 14    ; 9              ; 0            ; 9              ; 1      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|cke_gen[0].ucke_pad|hr_to_fr_hi                                                                                                                                                           ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|cke_gen[0].ucke_pad|hr_to_fr_lo                                                                                                                                                           ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|cke_gen[0].ucke_pad                                                                                                                                                                       ; 10    ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|cs_n_gen[0].ucs_n_pad|uadc_pad|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                       ; 12    ; 6              ; 4            ; 6              ; 4      ; 6               ; 6             ; 6               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|cs_n_gen[0].ucs_n_pad|uadc_pad                                                                                                                                                            ; 14    ; 9              ; 0            ; 9              ; 1      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|cs_n_gen[0].ucs_n_pad|hr_to_fr_hi                                                                                                                                                         ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|cs_n_gen[0].ucs_n_pad|hr_to_fr_lo                                                                                                                                                         ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|cs_n_gen[0].ucs_n_pad                                                                                                                                                                     ; 10    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[14].uaddress_pad|uadc_pad|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                ; 12    ; 6              ; 4            ; 6              ; 4      ; 6               ; 6             ; 6               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[14].uaddress_pad|uadc_pad                                                                                                                                                     ; 14    ; 9              ; 0            ; 9              ; 1      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[14].uaddress_pad|hr_to_fr_hi                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[14].uaddress_pad|hr_to_fr_lo                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[14].uaddress_pad                                                                                                                                                              ; 10    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[13].uaddress_pad|uadc_pad|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                ; 12    ; 6              ; 4            ; 6              ; 4      ; 6               ; 6             ; 6               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[13].uaddress_pad|uadc_pad                                                                                                                                                     ; 14    ; 9              ; 0            ; 9              ; 1      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[13].uaddress_pad|hr_to_fr_hi                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[13].uaddress_pad|hr_to_fr_lo                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[13].uaddress_pad                                                                                                                                                              ; 10    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[12].uaddress_pad|uadc_pad|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                ; 12    ; 6              ; 4            ; 6              ; 4      ; 6               ; 6             ; 6               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[12].uaddress_pad|uadc_pad                                                                                                                                                     ; 14    ; 9              ; 0            ; 9              ; 1      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[12].uaddress_pad|hr_to_fr_hi                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[12].uaddress_pad|hr_to_fr_lo                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[12].uaddress_pad                                                                                                                                                              ; 10    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[11].uaddress_pad|uadc_pad|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                ; 12    ; 6              ; 4            ; 6              ; 4      ; 6               ; 6             ; 6               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[11].uaddress_pad|uadc_pad                                                                                                                                                     ; 14    ; 9              ; 0            ; 9              ; 1      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[11].uaddress_pad|hr_to_fr_hi                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[11].uaddress_pad|hr_to_fr_lo                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[11].uaddress_pad                                                                                                                                                              ; 10    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[10].uaddress_pad|uadc_pad|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                ; 12    ; 6              ; 4            ; 6              ; 4      ; 6               ; 6             ; 6               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[10].uaddress_pad|uadc_pad                                                                                                                                                     ; 14    ; 9              ; 0            ; 9              ; 1      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[10].uaddress_pad|hr_to_fr_hi                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[10].uaddress_pad|hr_to_fr_lo                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[10].uaddress_pad                                                                                                                                                              ; 10    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[9].uaddress_pad|uadc_pad|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                 ; 12    ; 6              ; 4            ; 6              ; 4      ; 6               ; 6             ; 6               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[9].uaddress_pad|uadc_pad                                                                                                                                                      ; 14    ; 9              ; 0            ; 9              ; 1      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[9].uaddress_pad|hr_to_fr_hi                                                                                                                                                   ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[9].uaddress_pad|hr_to_fr_lo                                                                                                                                                   ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[9].uaddress_pad                                                                                                                                                               ; 10    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[8].uaddress_pad|uadc_pad|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                 ; 12    ; 6              ; 4            ; 6              ; 4      ; 6               ; 6             ; 6               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[8].uaddress_pad|uadc_pad                                                                                                                                                      ; 14    ; 9              ; 0            ; 9              ; 1      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[8].uaddress_pad|hr_to_fr_hi                                                                                                                                                   ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[8].uaddress_pad|hr_to_fr_lo                                                                                                                                                   ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[8].uaddress_pad                                                                                                                                                               ; 10    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[7].uaddress_pad|uadc_pad|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                 ; 12    ; 6              ; 4            ; 6              ; 4      ; 6               ; 6             ; 6               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[7].uaddress_pad|uadc_pad                                                                                                                                                      ; 14    ; 9              ; 0            ; 9              ; 1      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[7].uaddress_pad|hr_to_fr_hi                                                                                                                                                   ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[7].uaddress_pad|hr_to_fr_lo                                                                                                                                                   ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[7].uaddress_pad                                                                                                                                                               ; 10    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[6].uaddress_pad|uadc_pad|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                 ; 12    ; 6              ; 4            ; 6              ; 4      ; 6               ; 6             ; 6               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[6].uaddress_pad|uadc_pad                                                                                                                                                      ; 14    ; 9              ; 0            ; 9              ; 1      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[6].uaddress_pad|hr_to_fr_hi                                                                                                                                                   ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[6].uaddress_pad|hr_to_fr_lo                                                                                                                                                   ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[6].uaddress_pad                                                                                                                                                               ; 10    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[5].uaddress_pad|uadc_pad|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                 ; 12    ; 6              ; 4            ; 6              ; 4      ; 6               ; 6             ; 6               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[5].uaddress_pad|uadc_pad                                                                                                                                                      ; 14    ; 9              ; 0            ; 9              ; 1      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[5].uaddress_pad|hr_to_fr_hi                                                                                                                                                   ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[5].uaddress_pad|hr_to_fr_lo                                                                                                                                                   ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[5].uaddress_pad                                                                                                                                                               ; 10    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[4].uaddress_pad|uadc_pad|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                 ; 12    ; 6              ; 4            ; 6              ; 4      ; 6               ; 6             ; 6               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[4].uaddress_pad|uadc_pad                                                                                                                                                      ; 14    ; 9              ; 0            ; 9              ; 1      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[4].uaddress_pad|hr_to_fr_hi                                                                                                                                                   ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[4].uaddress_pad|hr_to_fr_lo                                                                                                                                                   ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[4].uaddress_pad                                                                                                                                                               ; 10    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[3].uaddress_pad|uadc_pad|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                 ; 12    ; 6              ; 4            ; 6              ; 4      ; 6               ; 6             ; 6               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[3].uaddress_pad|uadc_pad                                                                                                                                                      ; 14    ; 9              ; 0            ; 9              ; 1      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[3].uaddress_pad|hr_to_fr_hi                                                                                                                                                   ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[3].uaddress_pad|hr_to_fr_lo                                                                                                                                                   ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[3].uaddress_pad                                                                                                                                                               ; 10    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[2].uaddress_pad|uadc_pad|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                 ; 12    ; 6              ; 4            ; 6              ; 4      ; 6               ; 6             ; 6               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[2].uaddress_pad|uadc_pad                                                                                                                                                      ; 14    ; 9              ; 0            ; 9              ; 1      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[2].uaddress_pad|hr_to_fr_hi                                                                                                                                                   ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|uaddr_cmd_pads|address_gen[2].uaddress_pad|hr_to_fr_lo                                                                                                                                                   ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
